Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/batch/f5f90140-d66e-498c-b8f2-9b6f0175f1fc,9,0,6,10.197122222355878,2.773100000922568,33.12929999810876,2165.5555555555557,0.012970664484950984,0.0,6,6,13,18,33,33,33,33,33,33,33
GET,/batch/f7565d58-828a-429e-925b-9a23eb6a6044,14,0,5,6.868928571618328,2.8792000011890195,21.116099997016136,4592.357142857143,0.02017658919881264,0.0,6,7,8,8,14,21,21,21,21,21,21
GET,/batch/f77ef1b5-6925-448f-9624-4a4cf984531b,10,0,4,18.85283999799867,2.8667000005953014,106.41120000218507,3600.5,0.014411849427723316,0.0,8,8,10,38,110,110,110,110,110,110,110
GET,/batch/f968dfee-a358-4781-b72a-9c827e6b3f94,7,0,5,11.036857144582816,3.4209999939776026,27.461100005893968,3132.4285714285716,0.01008829459940632,0.0,5,6,27,27,27,27,27,27,27,27,27
GET,/batch/fb160e89-fc89-46b3-b79a-09b637dd4975,9,0,5,5.441999999877428,2.8468000018619932,13.504499998816755,3568.222222222222,0.012970664484950984,0.0,5,5,5,6,14,14,14,14,14,14,14
GET,/batch/fb530e96-2ace-4433-bcdc-99497f10db3c,4,0,4,64.55699999969511,3.4117999966838397,246.28780000057304,3547.5,0.0057647397710893266,0.0,5,5,250,250,250,250,250,250,250,250,250
GET,/batch/fbadd350-e39f-4ef4-a36a-e5cfe0a80dbf,12,0,5,18.348175000937772,2.4688000048627146,91.54210000269813,2282.5833333333335,0.01729421931326798,0.0,6,8,14,14,69,92,92,92,92,92,92
GET,/batch/fbb20a5f-1619-4326-9018-adb9b79c004c,9,0,5,10.603266667102515,2.584400004707277,46.58020000351826,3988.777777777778,0.012970664484950984,0.0,5,5,6,18,47,47,47,47,47,47,47
GET,/batch/fbb333db-6de9-428d-b280-00544d0d13db,10,0,5,20.87446000223281,2.817300002789125,117.12370000168448,3474.7,0.014411849427723316,0.0,6,6,11,48,120,120,120,120,120,120,120
GET,/batch/fbc6862c-dd7a-45b2-abdc-4e019a33b8bb,10,0,5,4.9301399987598415,2.406199993856717,13.093499997921754,1835.8,0.014411849427723316,0.0,5,5,5,5,13,13,13,13,13,13,13
GET,/batch/fc2520d4-59b3-4a3b-82cc-82dc5fd6fbec,7,0,8,9.753557142435707,3.3926999967661686,25.997700002335478,4679.0,0.01008829459940632,0.0,8,8,13,13,26,26,26,26,26,26,26
GET,/batch/fc2c28e5-a357-433b-ae43-c426059cc16a,9,0,13,66.26675555485741,3.2381999990320764,347.24979999737116,4060.0,0.012970664484950984,0.0,13,24,64,120,350,350,350,350,350,350,350
GET,/batch/fcfbe86b-597e-46a6-b814-6ddf0ce427b5,14,0,9,14.606699999733662,3.3506000036140904,47.75810000137426,3106.6428571428573,0.02017658919881264,0.0,10,20,22,24,26,48,48,48,48,48,48
GET,/batch/fdd4aae6-4fd7-4467-bc0d-7afa52b5436d,6,0,5,19.88461666648315,2.7145999993081205,87.12820000073407,3306.5,0.00864710965663399,0.0,5,5,16,16,87,87,87,87,87,87,87
GET,/batch/fe0809ca-e38e-4809-a968-e13f8e8c0ef0,3,0,7,6.770833332363206,3.847799998766277,9.021999998367392,1804.3333333333333,0.004323554828316995,0.0,7,7,9,9,9,9,9,9,9,9,9
GET,/batch/fe0c11bd-cb09-4fcf-b66c-4090bcc1c686,3,0,4.649599999538623,4.529100001188151,4.431500005011912,4.649599999538623,2952.0,0.004323554828316995,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/batch/fe836bd5-69b6-4c90-b65e-3c3501a6c5a5,5,0,5,5.000139998446684,3.8268000062089413,6.717799995385576,4336.2,0.007205924713861658,0.0,5,5,5,7,7,7,7,7,7,7,7
GET,/batch/fe9a8943-be2f-422a-bcb3-dc4d02bdf67d,6,0,7,39.520000002085,4.486800004087854,184.6949000027962,3193.1666666666665,0.00864710965663399,0.0,14,14,23,23,180,180,180,180,180,180,180
GET,/batch/ff779162-e764-4f25-b21d-712ac02c186c,10,0,4,27.98981000087224,2.9383000000962056,157.95720000460278,2142.6,0.014411849427723316,0.0,5,11,34,56,160,160,160,160,160,160,160
GET,/batch/ffc39a16-967b-4d7f-885c-51c4698484ce,7,0,5,10.222614284430165,2.8535999954328872,31.236199996783398,1230.4285714285713,0.01008829459940632,0.0,5,7,18,18,31,31,31,31,31,31,31
GET,/batch/history/003f7815-067a-4e8e-b05a-243c345439ff,14,0,7,14.927742856213756,2.5955999954021536,68.72999999905005,3012.0,0.02017658919881264,0.0,7,11,24,25,34,69,69,69,69,69,69
GET,/batch/history/00d5edd9-8207-4e4d-9814-997a41b3d939,7,0,5,19.048028572537337,3.278700001828838,93.62820000387728,3128.714285714286,0.01008829459940632,0.0,5,8,15,15,94,94,94,94,94,94,94
GET,/batch/history/00f1819b-683f-4291-97ca-a13e156d7889,11,0,7,8.183709093083797,3.0631000045104884,24.11969999957364,3297.909090909091,0.015853034370495647,0.0,7,8,8,8,13,24,24,24,24,24,24
GET,/batch/history/016b44bc-508e-4fd6-8fc3-f0b40fdf0dc5,12,0,5,13.468991666741204,2.691200003027916,48.166399996262044,4890.666666666667,0.01729421931326798,0.0,6,6,22,22,43,48,48,48,48,48,48
GET,/batch/history/02b3b30c-3abb-44b1-a3dc-1530fcad002c,9,0,4,90.01871110942577,2.311800002644304,711.427599999297,4421.555555555556,0.012970664484950984,0.0,4,5,31,46,710,710,710,710,710,710,710
GET,/batch/history/02c3cd01-00dc-42b2-8d24-e634995c4ade,9,0,7,53.92266666684817,2.7559000009205192,372.5399999966612,4604.666666666667,0.012970664484950984,0.0,7,10,13,61,370,370,370,370,370,370,370
GET,/batch/history/034dae71-11aa-4e68-8ca0-2822fd10e81b,6,0,7,56.97583333555182,3.477700003713835,285.7728000017232,6986.0,0.00864710965663399,0.0,19,19,19,19,290,290,290,290,290,290,290
GET,/batch/history/038b7afd-dc92-4f43-8214-d93ecad41660,8,0,8,12.321499999416119,2.8568999987328425,36.851800003205426,1562.75,0.011529479542178653,0.0,9,10,20,20,37,37,37,37,37,37,37
GET,/batch/history/03973a21-7fc3-47e9-8154-7ed86999f61c,9,0,6,11.630077777630909,3.2742999974288978,43.80240000318736,2455.3333333333335,0.012970664484950984,0.0,6,10,10,19,44,44,44,44,44,44,44
GET,/batch/history/05711129-6159-48d0-8d8a-3b9dbdd8fcfc,7,0,5,14.497914287078727,2.4704000024939887,53.25040000025183,6440.857142857143,0.01008829459940632,0.0,5,5,28,28,53,53,53,53,53,53,53
GET,/batch/history/06abca87-55e5-481a-a885-fe6131d4f1bc,13,0,7,27.620569230818475,4.115699994144961,140.74479999544565,4509.7692307692305,0.01873540425604031,0.0,7,13,24,66,67,140,140,140,140,140,140
GET,/batch/history/0739d921-85dd-4f36-bd46-d8b30e4b68e3,11,0,5,10.664709090302825,3.0452999999397434,43.72230000444688,4363.090909090909,0.015853034370495647,0.0,5,9,10,10,26,44,44,44,44,44,44
GET,/batch/history/0781a3f5-6283-44c5-9ecd-e396303185c1,7,0,5,36.79481428532329,3.5975999999209307,211.34269999311073,4286.285714285715,0.01008829459940632,0.0,5,5,25,25,210,210,210,210,210,210,210
GET,/batch/history/08445941-bf40-4693-9deb-fa4b4359e2c6,12,0,6,9.163508332979594,3.0995999986771494,26.115099994058255,4180.25,0.01729421931326798,0.0,6,8,17,17,21,26,26,26,26,26,26
GET,/batch/history/0a11b355-eca6-4585-8303-6e50c35e94fd,11,0,38,48.92253636221126,2.901100000599399,137.559799994051,5600.727272727273,0.015853034370495647,0.0,38,57,90,90,140,140,140,140,140,140,140
GET,/batch/history/0ae21594-726b-4fab-850f-daae73c49238,12,0,17,56.33170833243639,3.0475000021397136,428.47189999883994,5586.166666666667,0.01729421931326798,0.0,21,27,48,48,78,430,430,430,430,430,430
GET,/batch/history/0af47a49-9e3b-4271-902b-b226d52c7f47,9,0,15,49.27773333393917,3.2301000028382987,309.2709999982617,6259.666666666667,0.012970664484950984,0.0,15,28,36,38,310,310,310,310,310,310,310
GET,/batch/history/0b82c4fd-2fdd-4d09-bc3c-e377b4849003,9,0,8,9.041311111003678,4.226099998049904,24.707099997613113,5634.444444444444,0.012970664484950984,0.0,8,9,9,11,25,25,25,25,25,25,25
GET,/batch/history/0b9169dd-5b7b-44a7-b7c2-e4f86cc41bd0,8,0,4,13.622249999571068,2.744800003711134,50.58640000061132,4073.375,0.011529479542178653,0.0,10,13,20,20,51,51,51,51,51,51,51
GET,/batch/history/0bc5cfa3-4df3-4a6e-8e83-bc27e38583e0,6,0,6,13.360333330638241,2.999799995450303,34.595299999637064,3346.5,0.00864710965663399,0.0,15,15,17,17,35,35,35,35,35,35,35
GET,/batch/history/0be5f297-fe0d-437e-941b-ccbc32801b96,8,0,6,9.101675001147669,2.9361999986576848,37.546699997619726,8373.5,0.011529479542178653,0.0,6,6,6,6,38,38,38,38,38,38,38
GET,/batch/history/0bf1a914-b38c-4640-98f3-976e8385981d,9,0,5,10.78619999882196,3.0985999983386137,48.460999998496845,8665.0,0.012970664484950984,0.0,5,7,7,17,48,48,48,48,48,48,48
GET,/batch/history/0ceed0bf-e58c-4e2e-8d64-b4d695ead5b3,15,0,4,8.32360666730286,2.9076000064378604,56.225200001790654,7225.533333333334,0.021617774141584972,0.0,4,5,6,9,10,56,56,56,56,56,56
GET,/batch/history/0d183178-a52a-44f4-b2ad-fe6d90c0c900,6,0,11,15.995999999480167,5.472000004374422,29.306399999768473,6511.333333333333,0.00864710965663399,0.0,18,18,26,26,29,29,29,29,29,29,29
GET,/batch/history/0e7dcfc7-3543-4601-9803-461714d03767,8,0,5,16.725550000046496,2.819899993482977,62.932100001489744,7017.0,0.011529479542178653,0.0,6,12,38,38,63,63,63,63,63,63,63
GET,/batch/history/0ed5b40d-12c4-447f-a3d3-c9f13c7eef74,3,0,6,42.083533332818966,3.949600002670195,116.24730000039563,2129.0,0.004323554828316995,0.0,6,6,120,120,120,120,120,120,120,120,120
GET,/batch/history/0f93564b-6b81-4a02-9d9e-24f120cae6df,9,0,5,47.383744444232434,2.7393000054871663,349.8693000001367,4078.4444444444443,0.012970664484950984,0.0,5,13,16,29,350,350,350,350,350,350,350
GET,/batch/history/0f940d34-cb75-44fe-9b4a-d1545b8f61a3,6,0,4,8.19456666674038,3.3932000005734153,15.01799999823561,2292.0,0.00864710965663399,0.0,8,8,15,15,15,15,15,15,15,15,15
GET,/batch/history/0fbb34b0-0cba-45ea-8c05-78b802e9096b,3,0,37,51.60393333305061,30.653699999675155,87.52449999883538,4558.666666666667,0.004323554828316995,0.0,37,37,88,88,88,88,88,88,88,88,88
GET,/batch/history/1313c07f-2ce4-4152-8c5a-5b2c7b66de4a,10,0,4,13.281320000533015,3.3719999992172234,66.75860000541434,4203.6,0.014411849427723316,0.0,5,6,14,22,67,67,67,67,67,67,67
GET,/batch/history/139b6b1e-f618-472e-b15f-8ac0a111a374,6,0,3.1023000046843663,3.796383333489454,3.1023000046843663,4.83640000311425,5726.5,0.00864710965663399,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/batch/history/13e5302d-29c9-4489-bec9-d9eda5bc4b89,6,0,6,17.278500000732794,3.572000001440756,65.70579999970505,3321.8333333333335,0.00864710965663399,0.0,6,6,17,17,66,66,66,66,66,66,66
GET,/batch/history/14360e48-13d4-47f0-937f-e19d83e1134d,10,0,4,11.797459998342674,3.3123999965027906,63.681799998448696,1353.2,0.014411849427723316,0.0,4,4,6,23,64,64,64,64,64,64,64
GET,/batch/history/14f7c56b-87f1-4ba9-ae32-567291d92e8e,10,0,4,37.93315999864717,2.790600003208965,198.24989999324316,4558.3,0.014411849427723316,0.0,5,9,56,93,200,200,200,200,200,200,200
GET,/batch/history/155c0211-726c-47d9-8221-07abe04af341,5,0,8,15.513600001577288,6.412599999748636,39.40919999877224,6408.2,0.007205924713861658,0.0,8,15,15,39,39,39,39,39,39,39,39
GET,/batch/history/172b0a5a-4486-44df-ae61-1f77d121029c,14,0,5,16.563314284992106,2.8210999953444116,86.43329999904381,3176.0,0.02017658919881264,0.0,6,15,17,26,44,86,86,86,86,86,86
GET,/batch/history/18b168a6-0309-4914-a1e6-db980525ee08,11,0,14,24.59763636381302,2.615899997181259,127.76490000396734,4782.727272727273,0.015853034370495647,0.0,14,27,27,27,41,130,130,130,130,130,130
GET,/batch/history/1954600f-fd35-4839-96fb-5ea11b61476a,12,0,8,47.33529999975872,2.983500002301298,396.74319999903673,4531.75,0.01729421931326798,0.0,8,22,34,34,60,400,400,400,400,400,400
GET,/batch/history/197a2389-34a2-4bd0-b2f6-4af7ae0620ae,9,0,5,55.088644445479275,3.2343000057153404,430.9882000015932,4425.444444444444,0.012970664484950984,0.0,5,5,5,36,430,430,430,430,430,430,430
GET,/batch/history/19887d25-8a8b-4b7f-8866-166808802aa7,9,0,5,54.696799999672095,3.431600001931656,350.95880000153556,2294.0,0.012970664484950984,0.0,5,11,49,61,350,350,350,350,350,350,350
GET,/batch/history/19c777c5-1b1f-48c9-87e5-d9659c1b31e9,7,0,9,12.425200001286742,4.011099998024292,27.921599998080637,4744.285714285715,0.01008829459940632,0.0,9,10,21,21,28,28,28,28,28,28,28
GET,/batch/history/19cea9fc-d309-4d54-92dc-b1e015d38666,7,0,5,6.958842856485197,2.7330999946570955,21.71739999903366,2449.285714285714,0.01008829459940632,0.0,5,5,7,7,22,22,22,22,22,22,22
GET,/batch/history/1a5e3d32-9b6a-4d57-bfcb-c1a9ecc65db3,12,0,10,15.15671666735822,2.3625000030733645,53.14689999795519,5862.666666666667,0.01729421931326798,0.0,11,12,26,26,27,53,53,53,53,53,53
GET,/batch/history/1a61f182-c8f9-46b2-82f8-07988d8ca863,11,0,5,8.798136364599817,2.2125000032247044,34.79689999949187,4062.909090909091,0.015853034370495647,0.0,5,7,10,10,16,35,35,35,35,35,35
GET,/batch/history/1b7f9b04-35bd-43ff-9721-fdcef493a6d9,8,0,5,7.78417499986972,3.3181999970111065,15.316800003347453,1764.75,0.011529479542178653,0.0,5,12,14,14,15,15,15,15,15,15,15
GET,/batch/history/1be01c8a-a981-46dc-bf08-aaf6e23ab597,11,0,6,17.6441181816203,2.5616000057198107,80.38879999367055,4324.818181818182,0.015853034370495647,0.0,6,9,9,9,65,80,80,80,80,80,80
GET,/batch/history/1d359490-39c3-47f3-815e-673d6655bc97,10,0,20,60.83702000032645,3.143499998259358,311.3277000011294,6704.2,0.014411849427723316,0.0,32,46,56,120,310,310,310,310,310,310,310
GET,/batch/history/1d54db27-ee3d-4f1e-8093-ae53b463f9a0,10,0,7,9.98867999878712,2.971499998238869,30.363999998371582,4043.2,0.014411849427723316,0.0,7,8,12,23,30,30,30,30,30,30,30
GET,/batch/history/1ddda3ac-ecc4-4adf-bda1-e09bc31105b8,9,0,4,3.781444445646937,2.7565000054892153,5.691300000762567,3048.4444444444443,0.012970664484950984,0.0,4,4,4,4,6,6,6,6,6,6,6
GET,/batch/history/1e0f0f9b-a031-418b-98a7-213f99a862f2,12,0,7,130.03516666807022,2.6613000009092502,1435.3143999978784,4888.0,0.01729421931326798,0.0,8,13,17,17,49,1400,1400,1400,1400,1400,1400
GET,/batch/history/1f3abf9f-d8ba-4005-a79f-3150de127a5c,12,0,7,25.265399999019184,2.6324999998905696,164.72110000177054,4077.4166666666665,0.01729421931326798,0.0,8,11,35,35,38,160,160,160,160,160,160
GET,/batch/history/20e9681c-84d4-4cd4-a4bb-365021d6a17a,14,0,9,14.785142857103242,3.860199998598546,41.41489999892656,6739.714285714285,0.02017658919881264,0.0,11,16,19,29,36,41,41,41,41,41,41
GET,/batch/history/21c4398b-fa69-4aa8-baa4-0138c3d548a8,7,0,7,13.151985712673715,2.924299995356705,29.593200000817887,5600.285714285715,0.01008829459940632,0.0,7,12,28,28,30,30,30,30,30,30,30
GET,/batch/history/22065abc-dbb2-4fe9-825c-0c81aeb791f9,11,0,6,12.465172728380738,2.724600002693478,73.71810000040568,4043.909090909091,0.015853034370495647,0.0,6,8,9,9,13,74,74,74,74,74,74
GET,/batch/history/228e4b89-f6ce-4bb2-b30f-f3dd367eb854,14,0,5,26.24757142932919,2.5483000063104555,208.61280000099214,4368.071428571428,0.02017658919881264,0.0,6,17,20,31,45,210,210,210,210,210,210
GET,/batch/history/230e90ac-4aac-46e4-ab5f-73b1c27231f1,9,0,5,12.40723333143655,3.1681999971624464,36.50589999597287,5712.888888888889,0.012970664484950984,0.0,5,7,13,35,37,37,37,37,37,37,37
GET,/batch/history/23f518ba-89d4-43e6-a023-11c089bb1292,9,0,7,15.46148888883181,2.918300000601448,52.402100001927465,5212.888888888889,0.012970664484950984,0.0,7,9,18,36,52,52,52,52,52,52,52
GET,/batch/history/23f98fa8-bcd2-4ba8-a37b-a76c88de4a7b,10,0,5,14.339509999990696,3.2100999960675836,81.48929999879329,3201.5,0.014411849427723316,0.0,5,6,15,17,81,81,81,81,81,81,81
GET,/batch/history/24719f03-02bf-48ee-92c7-2c3d28508f79,7,0,5,7.589014285518455,2.793200001178775,24.96450000035111,3910.285714285714,0.01008829459940632,0.0,5,6,7,7,25,25,25,25,25,25,25
GET,/batch/history/24a534fa-bd30-4f8c-94db-ac8bb9874c5f,8,0,6,45.24126249998517,2.788500001770444,259.0286000049673,3750.0,0.011529479542178653,0.0,7,10,69,69,260,260,260,260,260,260,260
GET,/batch/history/250a2e21-0eca-4bf9-a50b-3e4b1013a27a,10,0,5,29.340720000618603,3.0607000007876195,222.2369000010076,4975.8,0.014411849427723316,0.0,5,6,6,36,220,220,220,220,220,220,220
GET,/batch/history/25ee216b-b527-4f79-b284-7a924c851585,11,0,5,150.3534000009743,3.532999995513819,1566.8701999966288,5414.818181818182,0.015853034370495647,0.0,5,8,11,11,38,1600,1600,1600,1600,1600,1600
GET,/batch/history/25ff7c4e-597d-4005-903c-679dabdcd3e1,8,0,5,55.890924998493574,3.98480000148993,401.40899999823887,8108.0,0.011529479542178653,0.0,6,7,14,14,400,400,400,400,400,400,400
GET,/batch/history/263c3b93-d0f8-4033-aa21-38a19cbb3fd0,8,0,4,7.393037499241473,2.4160000029951334,27.0301999989897,3810.125,0.011529479542178653,0.0,6,6,7,7,27,27,27,27,27,27,27
GET,/batch/history/269dfd9b-6ab1-4c20-84f9-80c71f63d024,7,0,7,17.397542857257317,2.8659000017796643,66.71160000405507,2937.4285714285716,0.01008829459940632,0.0,7,16,20,20,67,67,67,67,67,67,67
GET,/batch/history/26adac94-353c-4d6b-859e-62e3ad6e7f23,8,0,7,22.428199999012577,4.194900000584312,93.78579999611247,6583.5,0.011529479542178653,0.0,20,21,23,23,94,94,94,94,94,94,94
GET,/batch/history/27f58986-d4df-43ca-a0ee-75c671f2ee3f,11,0,5,4.85272727382835,2.6109999962500297,7.528399997681845,5803.636363636364,0.015853034370495647,0.0,5,6,7,7,7,8,8,8,8,8,8
GET,/batch/history/28d72081-ec3e-47dc-a559-fa7879e57223,6,0,9,22.66388333494736,3.4508000026107766,89.36410000023898,7040.666666666667,0.00864710965663399,0.0,11,11,19,19,89,89,89,89,89,89,89
GET,/batch/history/28ed2350-2372-417a-ac3c-9cdba6927c13,9,0,5,56.21096666598331,3.13319999986561,430.1216999956523,2756.4444444444443,0.012970664484950984,0.0,5,5,5,46,430,430,430,430,430,430,430
GET,/batch/history/291c4688-c71b-4a30-b683-57bbf7d22a76,10,0,6,46.18174000061117,3.107199998339638,291.7172000015853,5044.6,0.014411849427723316,0.0,23,27,31,66,290,290,290,290,290,290,290
GET,/batch/history/2996008b-80d9-4d95-9e65-158c15d11e82,8,0,3.0981999952928163,7.5150999991819845,3.0981999952928163,23.697799995716196,3754.25,0.011529479542178653,0.0,4,4,15,15,24,24,24,24,24,24,24
GET,/batch/history/2a64bc54-4e27-4dff-8eef-d1dcfbf9ee31,10,0,5,19.25346999996691,3.4089000037056394,79.8200999997789,4405.4,0.014411849427723316,0.0,11,16,23,42,80,80,80,80,80,80,80
GET,/batch/history/2b90d89e-5025-47db-a859-74d890af318b,8,0,11,26.362937499470718,3.8287999996100552,93.58530000463361,5026.5,0.011529479542178653,0.0,19,19,56,56,94,94,94,94,94,94,94
GET,/batch/history/2d3655ee-b951-47f2-8e06-ffdaeb22f1f9,7,0,4,5.353885714222478,3.258199998526834,11.751500001992099,2014.857142857143,0.01008829459940632,0.0,4,4,7,7,12,12,12,12,12,12,12
GET,/batch/history/2eb7f116-14c6-451c-88ee-6e79a9ddd08e,10,0,4,5.806170000141719,2.5202000033459626,17.644100000325125,3261.5,0.014411849427723316,0.0,4,5,6,7,18,18,18,18,18,18,18
GET,/batch/history/2ed51590-00dc-4001-98a3-768a01689af2,4,0,5,23.13187499930791,2.5095000019064173,44.7822999994969,3596.0,0.0057647397710893266,0.0,40,40,45,45,45,45,45,45,45,45,45
GET,/batch/history/2f8c2711-2eea-4126-9895-ae65bb2c5e4a,8,0,6,11.853612498271104,2.788400001008995,28.03439999843249,1847.5,0.011529479542178653,0.0,8,16,27,27,28,28,28,28,28,28,28
GET,/batch/history/2ffdf896-8c1c-42d6-8991-9f7c798810e3,14,0,5,24.80286428648729,3.013400004419964,181.97710000094958,2688.285714285714,0.02017658919881264,0.0,6,9,26,42,50,180,180,180,180,180,180
GET,/batch/history/3089aba8-dd4d-4e73-8c70-8cbedac6dbf0,11,0,5,9.968009090119846,3.2302999970852397,42.63980000541778,7269.909090909091,0.015853034370495647,0.0,5,7,11,11,18,43,43,43,43,43,43
GET,/batch/history/3182beca-4188-42f0-bb2d-683b3912d7d4,9,0,5,25.849811111887295,3.4111000059056096,189.13579999934882,2976.0,0.012970664484950984,0.0,5,5,6,9,190,190,190,190,190,190,190
GET,/batch/history/328e0fd2-ec87-4532-b28e-27556ee9809c,4,0,4,3.7891749998379964,2.8586000044015236,4.319699997722637,1766.75,0.0057647397710893266,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/batch/history/33771126-09b8-414d-9391-29f1fe6d1140,6,0,4,46.72551666468886,3.126800002064556,200.31039999594213,4593.0,0.00864710965663399,0.0,5,5,64,64,200,200,200,200,200,200,200
GET,/batch/history/337c7bea-7851-4134-8a30-fbf23054202b,6,0,6,9.91108333497929,5.324800004018471,17.765600001439452,1321.8333333333333,0.00864710965663399,0.0,11,11,13,13,18,18,18,18,18,18,18
GET,/batch/history/33cc03e9-d64a-4451-8070-05d9bcadc9c2,17,0,5,14.546758823973292,2.8622000027098693,95.24270000110846,3704.764705882353,0.024500144027129637,0.0,5,9,20,20,30,95,95,95,95,95,95
GET,/batch/history/35fc8a88-5c20-4031-bc5e-45984282110c,4,0,5,4.770025001562317,3.003300000273157,5.730000004405156,3919.0,0.0057647397710893266,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/batch/history/36956783-ab63-4e76-bd58-0fb227e1826e,7,0,6,11.13397142762551,4.424999999173451,26.255299999320414,5671.142857142857,0.01008829459940632,0.0,6,11,21,21,26,26,26,26,26,26,26
GET,/batch/history/372cf1d9-3c30-4481-a562-b15171afb16a,16,0,14,30.445412499830127,3.0817000006209128,208.37890000257175,4056.75,0.023058959084357306,0.0,17,18,35,35,68,210,210,210,210,210,210
GET,/batch/history/379f7448-c728-4343-8367-54f275461c59,10,0,8,13.026379999064375,2.7207000021007843,38.9052000027732,3513.0,0.014411849427723316,0.0,10,13,15,32,39,39,39,39,39,39,39
GET,/batch/history/38ad6af2-3906-4412-9c02-956e5752fe06,8,0,9,16.32210000025225,2.9474999973899685,57.19159999716794,4836.125,0.011529479542178653,0.0,12,18,22,22,57,57,57,57,57,57,57
GET,/batch/history/38f0da4a-3234-4ac9-a4e0-029344d24d31,10,0,6,69.49503999931039,4.285699993488379,421.5278000046965,3072.0,0.014411849427723316,0.0,9,14,89,140,420,420,420,420,420,420,420
GET,/batch/history/39f88342-b9b2-4308-9f12-ba79579496e6,7,0,7,85.54620000151252,2.4256000033346936,271.6913000040222,4299.0,0.01008829459940632,0.0,7,150,160,160,270,270,270,270,270,270,270
GET,/batch/history/3a25c1ab-fa65-4ea4-ab54-88be863e6a80,7,0,6,7.322485714602018,3.2059000004664995,11.664900004689116,8289.42857142857,0.01008829459940632,0.0,6,9,10,10,12,12,12,12,12,12,12
GET,/batch/history/3c42e72b-c4d5-4a8f-8672-3adfd1845b03,7,0,9,21.191428571390652,2.9653000019607134,77.03969999420224,3537.714285714286,0.01008829459940632,0.0,9,11,37,37,77,77,77,77,77,77,77
GET,/batch/history/3c5ea201-279c-4b1c-901d-a1df547a6db0,8,0,6,14.513962499222544,2.965500003483612,79.48709999618586,5175.0,0.011529479542178653,0.0,6,6,9,9,79,79,79,79,79,79,79
GET,/batch/history/3ceebeec-4020-4a34-b0f7-976861a2623b,9,0,5,11.897777776337332,3.122199996141717,53.0330999972648,5461.333333333333,0.012970664484950984,0.0,5,5,5,26,53,53,53,53,53,53,53
GET,/batch/history/3d122d02-2912-484e-bbf3-fc68c9e1f77f,10,0,5,28.435500000341563,3.247100001317449,132.83859999501146,7262.3,0.014411849427723316,0.0,7,7,34,81,130,130,130,130,130,130,130
GET,/batch/history/3e2640d4-ad2d-47c1-a011-910c44f0c798,6,0,7,40.601349999633385,2.641799997945782,197.14760000351816,5459.0,0.00864710965663399,0.0,14,14,17,17,200,200,200,200,200,200,200
GET,/batch/history/3e269c2c-5fb0-4b2b-b492-aef1f020c59d,9,0,7,10.920566666754894,4.171699998551048,27.580599999055266,2675.0,0.012970664484950984,0.0,7,9,10,23,28,28,28,28,28,28,28
GET,/batch/history/3e363b86-6df9-435a-b531-07b7f2aa0ed2,8,0,5,10.780537500977516,3.1696000005467795,33.91420000116341,772.125,0.011529479542178653,0.0,7,14,15,15,34,34,34,34,34,34,34
GET,/batch/history/3ea63931-a289-4348-815b-b83a46ac7307,13,0,5,8.509469230305582,3.0574999982491136,34.44110000418732,5762.461538461538,0.01873540425604031,0.0,5,7,9,13,14,34,34,34,34,34,34
GET,/batch/history/3eaba1b0-ad6f-4645-9df8-bf3555b9ab16,7,0,70,82.62602857160216,6.845600000815466,262.3967999970773,9500.57142857143,0.01008829459940632,0.0,70,96,120,120,260,260,260,260,260,260,260
GET,/batch/history/3eeda1d9-365c-429f-838b-4ca362af0154,13,0,11,133.52813076982363,2.774900000076741,1576.2128999995184,4902.692307692308,0.01873540425604031,0.0,11,13,16,24,56,1600,1600,1600,1600,1600,1600
GET,/batch/history/3f257a9e-931e-45b1-ad85-e75f1a5befa9,9,0,6,19.636088889253895,3.229599999031052,75.39830000314396,4276.0,0.012970664484950984,0.0,6,6,6,67,75,75,75,75,75,75,75
GET,/batch/history/40af116b-2af1-42dd-b223-57d14f5afca5,13,0,11,19.063992306585604,3.22769999911543,53.99049999687122,2635.3846153846152,0.01873540425604031,0.0,11,23,25,41,42,54,54,54,54,54,54
GET,/batch/history/410ce26e-1c9f-4793-83df-87f746818e1f,10,0,7,19.082120000530267,2.9859999995096587,63.974000004236586,3261.5,0.014411849427723316,0.0,11,15,38,39,64,64,64,64,64,64,64
GET,/batch/history/423b40ed-4996-4628-8608-66ce63d60042,6,0,6,6.4987166673139045,3.2209999990300275,9.59780000266619,6152.833333333333,0.00864710965663399,0.0,7,7,9,9,10,10,10,10,10,10,10
GET,/batch/history/424be324-694c-4694-b364-8d3f4709e29c,11,0,4,8.629754544844301,3.014399997482542,33.3394000044791,5234.181818181818,0.015853034370495647,0.0,4,6,7,7,21,33,33,33,33,33,33
GET,/batch/history/43328136-af40-4e8e-ba9d-c8d20ee3b1c4,14,0,6,9.612414285844093,2.866299997549504,48.66720000427449,7216.142857142857,0.02017658919881264,0.0,6,7,10,13,15,49,49,49,49,49,49
